timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20190217_214835 50 1 8 10000 100000 391467625 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 40 145 0.894 0.750 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed391467625.log 63308 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_10
20190217_214835 50 1 8 10000 100000 631064730 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 33 138 0.805 0.681 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed631064730.log 59668 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_17
20190217_214835 50 1 8 10000 100000 105327160 0 100 0 3 100 0 9 10000 10 SYSTEMATIC 3 3 0 0 0 0 0 0 0 30000 10000 100 10 3 2 6 18 42 148 0.874 0.742 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed105327160.log 64217 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_14
20190217_214835 50 1 8 10000 100000 786838584 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 31 137 0.815 0.690 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed786838584.log 58668 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_23
20190217_214835 50 1 8 10000 100000 822225147 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 6 18 29 137 0.805 0.659 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed822225147.log 57696 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_30
20190217_214835 50 1 8 10000 100000 209425884 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 40 142 0.931 0.744 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed209425884.log 63278 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_9
20190217_214835 50 1 8 10000 100000 106595100 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 44 141 0.896 0.761 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed106595100.log 65199 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_15
20190217_214835 50 1 8 10000 100000 638279258 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 38 138 0.873 0.709 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed638279258.log 62252 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_24
20190217_214835 50 1 8 10000 100000 120170124 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 3 9 34 139 0.833 0.690 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed120170124.log 60124 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_25
20190217_214835 50 1 8 10000 100000 615287595 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 48 152 0.913 0.783 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed615287595.log 67321 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_18
20190217_214835 50 1 8 10000 100000 521589958 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 50 154 0.931 0.785 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed521589958.log 68364 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_6
20190217_214835 50 1 8 10000 100000 480102295 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 39 144 0.888 0.740 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed480102295.log 62673 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_11
20190217_214835 50 1 8 10000 100000 993928726 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 36 145 0.976 0.698 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed993928726.log 61288 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_7
20190217_214835 50 1 8 10000 100000 616603922 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 11 33 51 144 0.968 0.802 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed616603922.log 68828 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_2
20190217_214835 50 1 8 10000 100000 124134630 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 40 146 0.916 0.725 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed124134630.log 63317 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_22
20190217_214835 50 1 8 10000 100000 880215307 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 11 33 53 149 0.953 0.791 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed880215307.log 69841 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_13
20190217_214835 50 1 8 10000 100000 333018605 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 40 141 0.868 0.718 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed333018605.log 63228 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_32
20190217_214835 50 1 8 10000 100000 097492175 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 11 33 44 145 0.893 0.748 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed97492175.log 65347 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_28
20190217_214835 50 1 8 10000 100000 996520084 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 10 30 48 149 0.894 0.739 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed996520084.log 67354 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_26
20190217_214835 50 1 8 10000 100000 808717148 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 45 144 0.851 0.718 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed808717148.log 65725 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_27
20190217_214835 50 1 8 10000 100000 574671125 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 45 140 0.862 0.719 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed574671125.log 65706 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_29
20190217_214835 50 1 8 10000 100000 846536632 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 36 139 0.983 0.713 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed846536632.log 61123 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_33
20190217_214835 50 1 8 10000 100000 122365525 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 11 33 52 156 1.017 0.740 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed122365525.log 69435 hl-extractinstructions.txt 20190217_214836 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_31
20190217_214837 50 1 8 10000 100000 512324072 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 37 144 0.696 0.607 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed512324072.log 61754 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_34
20190217_214837 50 1 8 10000 100000 204532894 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 38 147 0.754 0.667 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed204532894.log 62267 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_35
20190217_214837 50 1 8 10000 100000 627321836 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 23 137 0.696 0.607 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed627321836.log 54682 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_36
20190217_214837 50 1 8 10000 100000 048313482 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 2 6 29 141 0.784 0.663 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed48313482.log 57623 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_43
20190217_214837 50 1 8 10000 100000 954707134 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 38 144 0.769 0.662 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed954707134.log 62324 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_40
20190217_214837 50 1 8 10000 100000 762788464 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 26 140 0.804 0.660 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed762788464.log 56224 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_42
20190217_214837 50 1 8 10000 100000 082732383 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 38 146 0.811 0.701 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed82732383.log 62165 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_38
20190217_214837 50 1 8 10000 100000 334540650 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 43 141 0.857 0.726 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed334540650.log 64713 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_41
20190217_214837 50 1 8 10000 100000 743307559 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 10 30 45 143 0.836 0.750 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed743307559.log 65801 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_37
20190217_214837 50 1 8 10000 100000 548281167 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 57 154 0.928 0.817 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed548281167.log 71826 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_39
20190217_214837 50 1 8 10000 100000 348425878 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 40 145 0.869 0.726 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed348425878.log 63283 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_46
20190217_214837 50 1 8 10000 100000 796975167 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 36 142 0.783 0.637 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed796975167.log 61184 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_51
20190217_214837 50 1 8 10000 100000 012661218 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 37 140 0.796 0.646 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed12661218.log 61667 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_57
20190217_214837 50 1 8 10000 100000 609519146 0 100 0 0 100 0 9 10000 10 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 37 143 0.845 0.711 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed609519146.log 61785 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_44
20190217_214837 50 1 8 10000 100000 670148885 0 100 0 1 100 0 9 10000 10 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 33 139 0.853 0.662 ../hl20190217/SHOCKSPAN3/log/doc50cop8shlf1lif10000_af10000s10tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed670148885.log 59677 hl-extractinstructions.txt 20190217_214838 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 35039e5bfb6d5c0a3cbad75ee753afbf684b782c_50
