file	type	total	code	comment	blank	short
../../PreservationSimulation/shelf/getparams.py	python	120	58	44	18	0
../../PreservationSimulation/shelf/globaldata.py	python	225	117	78	30	0
../../PreservationSimulation/shelf/lifetime.py	python	352	199	127	26	0
../../PreservationSimulation/shelf/listactor.py	python	184	88	74	22	0
../../PreservationSimulation/shelf/logoutput.py	python	114	47	53	14	0
../../PreservationSimulation/shelf/main.py	python	370	84	252	34	0
../../PreservationSimulation/shelf/mainsimform.py	python	229	121	79	29	0
../../PreservationSimulation/shelf/makethings.py	python	88	56	21	11	0
../../PreservationSimulation/shelf/mongolib.py	python	214	84	106	24	0
../../PreservationSimulation/shelf/monkeypatch.py	python	6	1	3	2	0
../../PreservationSimulation/shelf/NewTrace15py6.py	python	526	194	305	27	0
../../PreservationSimulation/shelf/NewTraceFac.py	python	526	194	305	27	0
../../PreservationSimulation/shelf/readin.py	python	121	74	33	14	0
../../PreservationSimulation/shelf/repair.py	python	70	14	46	10	0
../../PreservationSimulation/shelf/resettabletimer.py	python	323	158	137	28	0
../../PreservationSimulation/shelf/searchdatabase.py	python	70	46	10	14	0
../../PreservationSimulation/shelf/searchdatabasemongo.py	python	137	86	30	21	0
../../PreservationSimulation/shelf/searchlib.py	python	312	120	164	28	0
../../PreservationSimulation/shelf/searchspace.py	python	381	171	187	23	0
../../PreservationSimulation/shelf/server.py	python	405	217	154	34	0
../../PreservationSimulation/shelf/shelf.py	python	510	334	134	42	0
../../PreservationSimulation/shelf/shock.py	python	431	189	208	34	0
../../PreservationSimulation/shelf/simpypatch1.py	python	44	19	16	9	0
../../PreservationSimulation/shelf/testtimer1.py	python	144	100	20	24	0
../../PreservationSimulation/shelf/util.py	python	315	104	158	53	0
../../PreservationSimulation/shelf/views/d5.py	python	37	28	3	6	0
../../PreservationSimulation/shelf/views/t8.py	python	42	31	2	9	0
../../PreservationSimulation/shelf/__init__.py	python	1	0	1	0	0
../../PreservationSimulation/shelf/AWS_shelf_installscript.sh	sh/perl/r	345	218	107	20	0
../../PreservationSimulation/shelf/brokercommandlog_disable.sh	sh/perl/r	35	19	11	5	0
../../PreservationSimulation/shelf/brokercommandlog_enable.sh	sh/perl/r	35	20	10	5	0
../../PreservationSimulation/shelf/dbcleardone.sh	sh/perl/r	23	14	6	3	0
../../PreservationSimulation/shelf/debug/loff.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/debug/lon.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/debug/lond.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/debug/lone.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/debug/tfailonly.sh	sh/perl/r	2	2	0	0	0
../../PreservationSimulation/shelf/debug/toff.sh	sh/perl/r	2	2	0	0	0
../../PreservationSimulation/shelf/debug/ton.sh	sh/perl/r	2	1	0	1	0
../../PreservationSimulation/shelf/debug/ton5.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/emptygiantoutput.sh	sh/perl/r	38	25	8	5	0
../../PreservationSimulation/shelf/getalllines-new.sh	sh/perl/r	25	17	4	4	0
../../PreservationSimulation/shelf/instructions/makeins23.sh	sh/perl/r	19	10	6	3	0
../../PreservationSimulation/shelf/maxcores.sh	sh/perl/r	8	1	6	1	0
../../PreservationSimulation/shelf/mongoshell.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/poff.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/pon.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/posttestcheckact.sh	sh/perl/r	48	35	8	5	0
../../PreservationSimulation/shelf/pretestchecklist.sh	sh/perl/r	118	88	15	15	0
../../PreservationSimulation/shelf/setupfamilydir.sh	sh/perl/r	66	43	14	9	0
../../PreservationSimulation/shelf/start_brokerform.sh	sh/perl/r	34	12	17	5	0
../../PreservationSimulation/shelf/tmp/testclear.sh	sh/perl/r	16	14	0	2	0
../../PreservationSimulation/shelf/toff.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/ton.sh	sh/perl/r	1	1	0	0	0
../../PreservationSimulation/shelf/1000Randoms.txt	text	1000	1000	0	0	0
../../PreservationSimulation/shelf/brokercommandlist.txt	text	105	83	0	22	0
../../PreservationSimulation/shelf/ChickenWire-00.txt	text	53	43	0	10	0
../../PreservationSimulation/shelf/docs/HowTo_RunOnAWS.txt	text	267	211	0	56	0
../../PreservationSimulation/shelf/docs/QuestionsAndPlan.txt	text	40	25	0	15	0
../../PreservationSimulation/shelf/docs/TODO.txt	text	517	453	0	64	0
../../PreservationSimulation/shelf/GiantOutput_HeaderOnly.txt	text	1	1	0	0	0
../../PreservationSimulation/shelf/hl-extractinstructions.txt	text	139	119	0	20	0
../../PreservationSimulation/shelf/R/hl/hl_AuditNONE_cop1_glitch0_seed101_analysis_20170303_00.txt	text	755	668	0	87	0
../../PreservationSimulation/shelf/R/OLD/2yr-summ-shock-3_reordering.txt	text	1108	1096	0	12	0
../../PreservationSimulation/shelf/R/OLD/3yr-summ-shock-3_reordering.txt	text	1648	1636	0	12	0
../../PreservationSimulation/shelf/R/OLD/5yr-summ-shock-3_reordering.txt	text	1324	1312	0	12	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_cop12-a10000-lifvar-gf0-sf0_00.txt	text	379	379	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_gl3333andhilocomplete_dur1000impvar_copyvar_lifvar_00.txt	text	4831	4831	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_gl3333dur1000impvar_copvar_lifvar_00.txt	text	3781	3781	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170522_00.txt	text	10389	10389	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170522_edited_00.txt	text	10396	10396	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170522_edited_01.txt	text	9451	9451	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170522_edited_02.txt	text	8506	8506	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170522_edited_03.txt	text	4726	4726	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170522_merged_00.txt	text	10396	10396	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_glitchvslife_20170523_extras_00.txt	text	22	22	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_shock2yr_len1yr_00.txt	text	5671	5671	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_shock3yr_lenvar_00.txt	text	8506	8506	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/GiantOutput_shock5yr_lenvar_00.txt	text	6805	6805	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/big-q2-afvar.txt	text	3652	3652	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/big-q2q3-afvar.txt	text	6029	6029	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/big-q3-afvar.txt	text	2377	2377	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_00-a0-docvar-shlfvar-seed11-lifem10.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_00-a0-docvar-shlfvar-seed11-lifem100.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_00-a0-docvar-shlfvar-seed11-lifem1000.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_00-docvar-shlfvar-seed21-lifem10.txt	text	757	757	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_00-docvar-shlfvar-seed21-lifem100.txt	text	757	757	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_00-docvar-shlfvar-seed21-lifem1000.txt	text	757	757	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_af10000s1_LongLogs_00.txt	text	5455	5455	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_af10000s1_ShortLogs_00.txt	text	5455	5455	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_hl_doc50cop1shlf1lifvar_af0_gf0_seed101_output-00.txt	text	2021	2021	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_test_cvar_lifvar_shvar_af10000s1_00.txt	text	18621	18621	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/GiantOutput_test_cvar_lifvar_shvar_af10000s1_01.txt	text	3383	3383	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/q2-d50a10000s4-01.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/q2-d50a2500s1-output-00.txt	text	848	848	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/q2-d50a2500s1-output-02.txt	text	1574	1574	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/q3-d50a10000s1-output-20150515-00.txt	text	793	793	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/q3-d50a1000s1-output-20150516-00.txt	text	793	793	0	0	0
../../PreservationSimulation/shelf/R/OLD/data/test/q3-d50a2500s1-output-20150515-00.txt	text	793	793	0	0	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/data/1yr/GiantOutput_shk10000d5000impvarspan1_20170612_00.txt	text	3781	3781	0	0	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/data/2yr/GiantOutput_shk20000durvarimpvarspan1_20170612_00.txt	text	7561	7561	0	0	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/data/5yr/GiantOutput_shk50000durvarimpvarspan1_20170612_00.txt	text	11341	11341	0	0	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/1yr/analysis_shockvslife_20170617_00.txt	text	385	375	0	10	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/2yr/analysis_shockvslife_2yr_20170617_00.txt	text	745	735	0	10	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/2yr/summ-shockvslife-4_reordering.txt	text	2215	2193	0	22	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/5yr/analysis_shockvslife_5yr_20170619_00.txt	text	1105	1095	0	10	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/5yr/summ-shockvslife-4_reordering.txt	text	3602	3273	0	329	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/analysis_shockvslife_5yr_20170619_00.txt	text	1105	1095	0	10	0
../../PreservationSimulation/shelf/R/OLD/shockspan1/tabs/summ-shockvslife-4_reordering.txt	text	3295	3273	0	22	0
../../PreservationSimulation/shelf/R/OLD/summ-glitch-1_reordering.txt	text	948	936	0	12	0
../../PreservationSimulation/shelf/R/OLD/summ-shock-3_reordering.txt	text	1108	1096	0	12	0
../../PreservationSimulation/shelf/R/OLD/tabs/analysis_glitchvslife_20170522_00.txt	text	1015	1005	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/analysis_glitchvslife_20170522_merged_00.txt	text	655	645	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/analysis_glitchvslife_20170524_edited_00.txt	text	655	645	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/analysis_glitchvslife_20170524_edited_03.txt	text	475	465	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/calibtest_c1+2-a10000-lifvar-gf0-sf0_analysis_20170514_00.txt	text	61	51	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/glitchtest1_freq3333_len1000_seed21_analysis_20170502_00.txt	text	493	483	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/glitchtest_f3333andhilocomplete_d1000ivar_analysis_20170421_00.txt	text	485	475	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/glitchtest_f3333d1000ivar_analysis_20170421_00.txt	text	385	375	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/hl_AuditNONE_cop1_glitch0_lifvar-seed101_analysis_20170307_00.txt	text	757	670	0	87	0
../../PreservationSimulation/shelf/R/OLD/tabs/hl_AuditNONE_cop1_glitch0_seed101_analysis_20161010_00.txt	text	818	731	0	87	0
../../PreservationSimulation/shelf/R/OLD/tabs/hl_AuditNONE_cop1_glitch0_seed101_analysis_20170303_00.txt	text	755	668	0	87	0
../../PreservationSimulation/shelf/R/OLD/tabs/hl_AuditNONE_copvar_glitch0_lifem100-seed11_analysis_20170303_00.txt	text	402	323	0	79	0
../../PreservationSimulation/shelf/R/OLD/tabs/hl_AuditVAR_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	47	40	0	7	0
../../PreservationSimulation/shelf/R/OLD/tabs/hl_AuditVAR_copvar_shock0_glitch0_lifvar-seedXXX_analysis_20170316_00.txt	text	757	670	0	87	0
../../PreservationSimulation/shelf/R/OLD/tabs/q2q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	4979	3952	0	1027	0
../../PreservationSimulation/shelf/R/OLD/tabs/q2_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	4979	3952	0	1027	0
../../PreservationSimulation/shelf/R/OLD/tabs/q3_AuditMonthly_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	56	49	0	7	0
../../PreservationSimulation/shelf/R/OLD/tabs/q3_AuditQtly_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	53	46	0	7	0
../../PreservationSimulation/shelf/R/OLD/tabs/q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	4280	3408	0	872	0
../../PreservationSimulation/shelf/R/OLD/tabs/shock2yrlen1yr_Giant_AuditYr_copvar_shockvar_glitch0_lifvar-seed21_analysis_20170317_01.txt	text	5809	4722	0	1087	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest3_freq2yr_lenvar_seed21_analysis_20170324_00.txt	text	565	555	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest3_freq3yr_lenvar_seed21_analysis_20170324_00.txt	text	835	825	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest3_freq5yr_lenvar_seed21_analysis_20170320_00.txt	text	669	659	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest3_freq5yr_lenvar_seed21_analysis_20170324_00.txt	text	673	663	0	10	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest_freq2yr_len1yr_seed21_analysis_20170320_00.txt	text	5809	4722	0	1087	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest_freq3yr_lenvar_seed21_analysis_20170319_00.txt	text	8736	7109	0	1627	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest_freq5yr_lenvar_seed21_analysis_20170320_00.txt	text	179	173	0	6	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest_Giant_AuditYr_copvar_shockvar_glitch0_lifvar-seed21_analysis_20170317_00.txt	text	992	985	0	7	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest_Giant_AuditYr_copvar_shockvar_glitch0_lifvar-seed21_analysis_20170317_01.txt	text	182	175	0	7	0
../../PreservationSimulation/shelf/R/OLD/tabs/shocktest_q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	128	121	0	7	0
../../PreservationSimulation/shelf/R/OLD/tabs/summ-glitch-3_reordering.txt	text	948	936	0	12	0
../../PreservationSimulation/shelf/R/OLD/tabs/summ-glitch-4_reordering.txt	text	1623	1604	0	19	0
../../PreservationSimulation/shelf/R/OLD/tabs/summ-glitchvslife-4_reordering.txt	text	1135	1113	0	22	0
../../PreservationSimulation/shelf/R/OLD/tabs/test1_q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	4280	3408	0	872	0
../../PreservationSimulation/shelf/R/OLD/tabs/test2a_q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	4280	3408	0	872	0
../../PreservationSimulation/shelf/R/OLD/tabs/test2_q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170316_00.txt	text	4280	3408	0	872	0
../../PreservationSimulation/shelf/R/OLD/tabs/test_q3_combined_AuditVar_copvar_shock0_glitch0_lifvar-seed21_analysis_20170318_01.txt	text	4241	3370	0	871	0
../../PreservationSimulation/shelf/R/OLD/tmp.txt	text	1316	1304	0	12	0
../../PreservationSimulation/shelf/R/OLDOLD/dataforndsa-00.txt	text	67	67	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/q0b-alllife-allsize-allcop-seed11-noaudits-megahours.txt	text	1332	1332	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/q3_00-a0-docvar-shlfvar-lifem10-output.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/q3_00-a0-docvar-shlfvar-lifem100-output.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/q3_00-a0-docvar-shlfvar-lifem1000-output.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/shelf4_output.txt	text	83	83	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/shelf5_output.txt	text	1799	1188	0	611	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/shelf7_output.txt	text	6566	5323	0	1243	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q0_DocsizeComparisons/shelf8_output.txt	text	1352	1082	0	270	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditAnnually/q2-d50a10000s1-AuditAnnually-analysis-00.txt	text	2324	1849	0	475	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditAnnually/q2-d50a10000s1-output-00.txt	text	1298	1298	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditAnnually/q2-d50a10000s1-output-c1to10-00.txt	text	1639	1639	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditAnnually/q2-d50a10000s1-TotalAuditAnnually-c1to10-analysis-00.txt	text	2947	2348	0	599	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditMonthlyTotal/q2-d50a1000s1-TotalAuditMonthly-c1to10-analysis-02.txt	text	2344	1861	0	483	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditMonthlyTotal/q2-d50a1000s1h10-output-01.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditMonthlyTotal/q2-d50a1000s1h10-output-02.txt	text	1321	1321	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditMonthlyTotal/q2-d50a1000s1h10-TotalAuditMonthly-analysis-01.txt	text	2167	1716	0	451	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditMonthlyTotalSmallShelf/q2-d50a1000s1h1-output-00.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditMonthlyTotalSmallShelf/q2-d50a1000s1h1-TotalAuditMonthly-SmallShelf-analysis-00.txt	text	2169	1718	0	451	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditNone/q2-d50a0-NoAuditing-analysis-00.txt	text	2282	1831	0	451	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditNone/q2-d50a0-output-00.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlySystematic/q2-d50a10000s4-01.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlySystematic/q2-d50a10000s4-SystematicSubsetAuditQuarterly-analysis-01.txt	text	2214	1763	0	451	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-output-00.txt	text	848	848	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-output-02.txt	text	1574	1574	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-analysis-00.txt	text	1525	1214	0	311	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-analysis-01.txt	text	2200	1749	0	451	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyTotal/q2-d50a2500s1-TotalAuditQuarterly-c1to10-analysis-00.txt	text	2782	2207	0	575	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyUniform/q2-d50aunif10000s4-00.txt	text	1332	1332	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyUniform/q2-d50aunif10000s4-AuditQuarterlyUniform-analysis-01.txt	text	2430	1943	0	487	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditQuarterlyUniform/q2-d50aunif10000s4-output-01.txt	text	1332	1332	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditSemiAnnually/q2-d50a5000s1-output-04.txt	text	1321	1321	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q2/AuditSemiAnnually/q2-d50a5000s1-TotalAuditSemiAnnually-c1to10-analysis-01.txt	text	2365	1882	0	483	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditAnnuallyTotal/q3-d50a10000s1-output-20150515-00.txt	text	793	793	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditAnnuallyTotal/q3-d50a10000s1-output-20150515-AuditAnnually-c1to10-analysis-00.txt	text	1461	1170	0	291	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditMonthlyTotal/q3-d50a1000s1-output-20150516-00.txt	text	793	793	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditMonthlyTotal/q3-d50a1000s1-output-20150516-AuditMonthly-c1to10-analysis-00.txt	text	1428	1137	0	291	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/GiantOutput_00-a0-docvar-shlfvar-seed11-lifem10.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/GiantOutput_00-a0-docvar-shlfvar-seed11-lifem100.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/GiantOutput_00-a0-docvar-shlfvar-seed11-lifem1000.txt	text	397	397	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/GiantOutput_00-docvar-shlfvar-seed21-lifem10.txt	text	757	757	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/GiantOutput_00-docvar-shlfvar-seed21-lifem100.txt	text	757	757	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/GiantOutput_00-docvar-shlfvar-seed21-lifem1000.txt	text	757	757	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/q3-a0-docvar-shlfvar-lifemvar-seed21-combined-00-output.txt	text	2269	2269	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/q3-a0-docvar-shlfvar-lifemvar-seed21-combined-SizeRateLifeComparisons-analysis.txt	text	2297	1860	0	437	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/q3-d50a0-output-20150514-00.txt	text	925	925	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditNone/q3-d50a0-output-20150514-AuditNone-c1to10-analysis-00.txt	text	1732	1393	0	339	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditQuarterlyTotal/q3-d50a2500s1-output-20150515-00.txt	text	793	793	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/Q3/AuditQuarterlyTotal/q3-d50a2500s1-output-20150515-AuditQuarterly-c1to10-analysis-00.txt	text	1438	1147	0	291	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a0-00.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a10000s1-00.txt	text	1298	1298	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a10000s1-output-c1to10-00.txt	text	1639	1639	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a10000s1-TotalAuditAnnually-c1to10-analysis-00.txt	text	2947	2348	0	599	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a10000s1h10-TotalAuditAnnually-Sample101-output-01.txt	text	456	456	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a10000s1long100-output-00.txt	text	103	103	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a10000s4-01.txt	text	1233	1233	0	0	0
../../PreservationSimulation/shelf/R/OLDOLD/results/raw/q2-d50a1000s1-output-02.txt	text	1233	1233	0	0	0
