timestamp docsize shelfsize copies lifem simlength seed lost docstotal docsokay docsrepairedmajority docsrepairedminority docslost auditcycles auditfrequency auditsegments audittype auditrepairs auditmajority auditminority auditlost glitchfreq glitchimpact glitchdecay glitchmaxlife nglitches serverdefaultlife shockfreq shockimpact shockmaxlife shockspan shocktype nshocks nshockdeaths deadserversactive deadserversall walltime cputime logfilename logfilesize instructionfilename todaysdatetime extractorversion cpuinfo mongoid
20190217_195601 50 1 6 10000 100000 160211880 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 31 139 2.158 1.928 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed160211880.log 57082 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_3
20190217_195601 50 1 6 10000 100000 221069975 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 27 144 2.100 1.894 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed221069975.log 55046 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_21
20190217_195601 50 1 6 10000 100000 122365525 0 100 0 1 100 0 9 10000 50 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 24 143 1.991 1.850 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed122365525.log 53570 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_31
20190217_195601 50 1 6 10000 100000 364192286 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 29 142 2.098 1.898 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed364192286.log 56072 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_12
20190217_195601 50 1 6 10000 100000 993928726 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 42 142 2.159 1.954 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed993928726.log 62604 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_7
20190217_195601 50 1 6 10000 100000 124134630 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 22 140 2.057 1.867 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed124134630.log 52557 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_22
20190217_195601 50 1 6 10000 100000 880215307 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 33 147 2.175 1.918 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed880215307.log 58153 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_13
20190217_195601 50 1 6 10000 100000 106595100 0 100 0 1 100 0 9 10000 50 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 6 18 37 141 2.119 1.949 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed106595100.log 60027 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_15
20190217_195601 50 1 6 10000 100000 333018605 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 27 138 2.159 1.874 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed333018605.log 55011 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_32
20190217_195601 50 1 6 10000 100000 120170124 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 11 33 50 154 2.162 2.002 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed120170124.log 66794 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_25
20190217_195601 50 1 6 10000 100000 133671816 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 32 135 2.277 1.936 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed133671816.log 57571 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_8
20190217_195601 50 1 6 10000 100000 512324072 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 32 146 2.089 1.921 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed512324072.log 57624 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_34
20190217_195601 50 1 6 10000 100000 257388880 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 6 18 25 142 2.202 1.882 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed257388880.log 54126 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_16
20190217_195601 50 1 6 10000 100000 105327160 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 35 143 2.219 1.989 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed105327160.log 59108 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_14
20190217_195601 50 1 6 10000 100000 574671125 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 35 141 2.116 1.967 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed574671125.log 59094 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_29
20190217_195601 50 1 6 10000 100000 615287595 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 45 155 2.196 1.980 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed615287595.log 64219 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_18
20190217_195601 50 1 6 10000 100000 808717148 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 39 147 2.250 2.052 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed808717148.log 61138 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_27
20190217_195601 50 1 6 10000 100000 996520084 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 5 15 24 138 2.222 1.853 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed996520084.log 53562 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_26
20190217_195601 50 1 6 10000 100000 097492175 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 45 151 2.220 1.988 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed97492175.log 64199 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_28
20190217_195601 50 1 6 10000 100000 822225147 0 100 0 1 100 0 9 10000 50 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 34 138 2.183 1.935 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed822225147.log 58596 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_30
20190217_195601 50 1 6 10000 100000 601514327 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 43 143 2.270 1.989 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed601514327.log 63126 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_20
20190217_195601 50 1 6 10000 100000 846536632 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 10 30 41 143 2.079 1.927 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed846536632.log 62136 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_33
20190217_195601 50 1 6 10000 100000 761862692 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 6 18 33 143 2.323 1.931 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed761862692.log 58081 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_19
20190217_195601 50 1 6 10000 100000 638279258 0 100 0 1 100 0 9 10000 50 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 8 24 37 142 2.424 1.896 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed638279258.log 60121 hl-extractinstructions.txt 20190217_195603 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_24
20190217_195604 50 1 6 10000 100000 373056765 100 100 0 0 0 100 9 10000 50 SYSTEMATIC 0 0 0 100 0 0 0 0 0 30000 10000 100 10 3 2 7 6 11 135 1.780 1.678 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed373056765.log 44151 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_49
20190217_195604 50 1 6 10000 100000 204532894 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 36 148 1.926 1.845 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed204532894.log 59637 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_35
20190217_195604 50 1 6 10000 100000 743307559 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 3 9 26 138 1.970 1.837 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed743307559.log 54496 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_37
20190217_195604 50 1 6 10000 100000 954707134 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 1 3 13 132 1.965 1.850 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed954707134.log 47967 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_40
20190217_195604 50 1 6 10000 100000 548281167 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 41 151 1.981 1.895 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed548281167.log 62161 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_39
20190217_195604 50 1 6 10000 100000 627321836 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 9 27 37 144 2.104 1.966 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed627321836.log 60151 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_36
20190217_195604 50 1 6 10000 100000 609519146 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 33 142 2.046 1.912 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed609519146.log 58106 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_44
20190217_195604 50 1 6 10000 100000 082732383 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 7 21 40 150 2.102 1.932 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed82732383.log 61636 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_38
20190217_195604 50 1 6 10000 100000 334540650 0 100 0 1 100 0 9 10000 50 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 6 18 36 142 2.124 1.951 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed334540650.log 59543 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_41
20190217_195604 50 1 6 10000 100000 717183202 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 10 30 41 148 2.104 2.013 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed717183202.log 62234 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_45
20190217_195604 50 1 6 10000 100000 048313482 0 100 0 2 100 0 9 10000 50 SYSTEMATIC 2 2 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 30 145 2.070 1.904 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed48313482.log 56572 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_43
20190217_195604 50 1 6 10000 100000 100828497 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 11 33 47 151 2.125 2.018 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed100828497.log 65240 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_47
20190217_195604 50 1 6 10000 100000 052623900 0 100 0 1 100 0 9 10000 50 SYSTEMATIC 1 1 0 0 0 0 0 0 0 30000 10000 100 10 3 2 2 6 24 137 2.021 1.898 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed52623900.log 53460 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_54
20190217_195604 50 1 6 10000 100000 358697864 0 100 0 0 100 0 9 10000 50 SYSTEMATIC 0 0 0 0 0 0 0 0 0 30000 10000 100 10 3 2 4 12 23 133 2.014 1.881 ../hl20190217/SHOCKSPAN3/log/doc50cop6shlf1lif10000_af10000s50tSYSTEMATIC_gf0i0d0m0_sh10000i100s3m10_svrdeflif30000simlen0_seed358697864.log 52998 hl-extractinstructions.txt 20190217_195606 0.6_20170522 GenuineIntel_fam6mod62step4cor8spd2793.342 56df76cc59a164a72e7b08459f35094ec67e888e_53
